"pcp-dstat 5.3.6 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","server8",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/180128a5b39e75d75dfa60b9833d3d478f0f05db/A2_dstat.csv 5",,,,"Date:","23 Dec 2022 08:02:08 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1671783418,5454616,778999028,2157028,4901908,1.190,0.955,97.380,0,0,0,14.400,997430.395,905568.830,0,0,75853,157499,0.510,0.590,0.490
1671783423,5466060,778987580,2157028,4901912,1.285,0.860,97.346,0,0,0,22.399,1015029.981,921197.047,0,0,78338,158685,0.470,0.580,0.480
1671783428,5472824,778980796,2157028,4901964,1.195,0.880,97.339,0,0,0,54.402,1006391.249,911454.347,0,0,76631,158847,0.430,0.570,0.480
1671783433,5470112,778983504,2157028,4901968,1.210,0.860,97.360,0,0,0,33.602,1006188.512,911963.763,0,0,76744,159705,0.560,0.600,0.490
1671783438,5472732,778980876,2157032,4901972,1.150,0.875,97.410,0,0,0,20.799,984151.348,895063.753,0,0,74860,154094,0.510,0.590,0.490
1671783443,5471508,778982100,2157032,4901972,1.270,0.880,97.329,0,0,0,18.401,998173.921,906551.163,0,0,75942,157593,0.710,0.630,0.500
1671783448,5475100,778978504,2157032,4901976,2.285,1.095,96.197,0,0,0,18.397,1007226.201,914589.204,0,0,84945,160796,0.660,0.620,0.500
1671783453,5474236,778979368,2157032,4901976,1.160,0.800,97.445,0,0,0,14.401,1008521.273,908368.017,0,0,76471,159694,0.600,0.610,0.490
1671783458,5473236,778980364,2157032,4901980,0.925,0.580,98.044,0,0,0,16.800,726815.751,651657.128,0,0,56179,118355,0.640,0.610,0.500
1671783463,5469380,778984220,2157032,4901980,2.310,0.065,97.573,0,0,0,15.200,3074.697,3691.916,0,0,3174,6378,0.580,0.600,0.490
1671783468,5457184,778996408,2157032,4901988,0.065,0.030,99.877,0,0,0,17.599,3069.696,3135.893,0,0,2202,6686,0.540,0.590,0.490
1671783473,3646968,780806644,2157032,4901968,1.095,0.265,98.548,0,0,0,23.198,48626.518,980817.973,0,0,12735,30727,0.570,0.600,0.490
1671783478,3646196,780807416,2157032,4901968,0.005,0,99.973,0,0,0,18.402,166.221,0,0,0,982,2027,0.530,0.590,0.490
1671783483,3644936,780808676,2157032,4901968,0.015,0,99.960,0,0,0,14.400,186.400,30.200,0,0,1022,2049,0.490,0.580,0.490
1671783488,3644124,780809432,2157032,4902024,0.015,0.010,99.939,0,0,0,4.800,116.799,12.800,0,0,1127,2153,0.450,0.570,0.490
1671783493,3642612,780810944,2157032,4902024,0.010,0,99.946,0,0,0,21.600,215.001,89.001,0,0,1015,2050,0.410,0.560,0.480
1671783498,3641848,780811700,2157032,4902032,0.005,0.005,99.989,0,0,0,13.600,130.399,38.400,0,0,1035,2019,0.380,0.550,0.480
1671783503,3640588,780812960,2157032,4902032,0.010,0.005,99.951,0,0,0,13.600,210.201,30.200,0,0,981,1890,0.350,0.540,0.480
1671783508,3639900,780813648,2157032,4902032,0.005,0.010,99.964,0,0,0,8.000,214.799,0,0,0,1046,1986,0.320,0.530,0.470
1671783513,3639144,780814404,2157032,4902032,0.005,0,99.971,0,0,0,8.000,121.401,30.200,0,0,1030,1921,0.290,0.520,0.470
1671783518,3638388,780815160,2157032,4902032,0.010,0,99.964,0,0,0,4.800,130.399,12.800,0,0,1026,2089,0.270,0.510,0.470
1671783523,3637124,780816420,2157032,4902036,0.010,0.010,99.956,0,0,0,12.800,147.801,30.200,0,0,1076,1947,0.250,0.500,0.470
1671783528,3636116,780817428,2157032,4902036,0.015,0,99.974,0,0,0,5.600,154.999,14.000,0,0,1037,1981,0.230,0.500,0.460
1671783533,3635108,780818436,2157032,4902036,0.005,0.005,99.966,0,0,0,8.000,211.001,43.000,0,0,1002,1936,0.210,0.490,0.460
1671783538,3633844,780819696,2157032,4902040,0.005,0,99.959,0,0,0,9.600,214.799,0,0,0,979,1892,0.190,0.480,0.460
1671783543,3633088,780820452,2157032,4902040,0.005,0.005,99.966,0,0,0,12.000,121.401,30.200,0,0,1028,1945,0.180,0.470,0.450
1671783548,3632000,780821488,2157032,4902092,0.015,0.005,99.945,0,0,0,11.200,122.800,12.800,0,0,1114,2046,0.160,0.460,0.450
1671783553,3630484,780823000,2157032,4902096,0.005,0.005,99.970,0,0,0,25.600,147.000,30.200,0,0,1020,1999,0.150,0.450,0.450
1671783558,3628972,780824512,2157032,4902096,0.005,0.005,99.964,0,0,0,12.800,184.799,58.800,0,0,996,1912,0.140,0.450,0.450
1671783563,3627460,780826024,2157032,4902096,0.005,0,99.956,0,0,0,4.000,271.603,68.601,0,0,997,1891,0.130,0.440,0.440
1671783568,3626700,780826780,2157032,4902100,0.005,0.005,99.969,0,0,0,8.000,153.399,0,0,0,1042,1990,0.120,0.430,0.440
1671783573,3625944,780827536,2157032,4902100,0.005,0.005,99.966,0,0,0,12.000,197.201,30.200,0,0,991,1908,0.110,0.420,0.440
1671783578,3625432,780828044,2157032,4902104,0.035,0.020,99.930,0,0,0,10.400,587.198,365.799,0,0,1225,2168,0.100,0.420,0.440
