"pcp-dstat 5.3.6 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","server6",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/180128a5b39e75d75dfa60b9833d3d478f0f05db/A4_dstat.csv 5",,,,"Date:","23 Dec 2022 08:02:08 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1671783413,5643324,760364228,1936516,23263424,2.160,1.590,95.266,0,0,0,36.800,1740691.340,2026764.516,0,0,127364,462110,1.280,1.290,0.840
1671783418,5644432,760363064,1936516,23263476,2.065,1.680,95.315,0,0,0,52.000,1728126.441,2014940.875,0,0,125584,460837,1.180,1.270,0.840
1671783423,5643636,760363820,1936516,23263516,2.065,1.695,95.264,0,0,0,79.999,1738047.967,2030246.904,0,0,126811,464079,1.160,1.270,0.840
1671783428,5640784,760366620,1936516,23263568,2.115,1.645,95.246,0,0,0,99.206,1394451.746,1624296.383,0,0,125870,462760,1.230,1.280,0.840
1671783433,5643696,760363596,1936516,23263680,2.275,1.550,95.246,0,0,0,71.197,1741409.681,2034323.476,0,0,126811,465477,1.130,1.260,0.840
1671783438,5642364,760364876,1936516,23263724,2.185,1.520,95.283,0,0,0,74.410,1705081.711,1993325.066,0,0,124118,451190,1.360,1.300,0.850
1671783443,5639052,760368152,1936516,23263760,2.075,1.600,95.282,0,0,0,49.604,1745186.030,2032929.529,0,0,126622,465176,1.250,1.280,0.850
1671783448,5634736,760372416,1936516,23263812,1.990,1.610,95.345,0,0,0,65.600,1726824.383,2017848.536,0,0,125182,459828,1.310,1.290,0.860
1671783453,5634020,760373084,1936516,23263860,1.935,1.660,95.288,0,0,0,47.991,1745669.318,2040269.456,0,0,130634,464270,1.370,1.310,0.860
1671783458,5637936,760369084,1936516,23263940,1.685,1.240,96.396,0,0,0,73.593,1313794.385,1536577.908,0,0,91841,330755,1.260,1.280,0.860
1671783463,5636328,760370600,1936516,23264032,0.215,0.040,99.685,0,0,0,53.603,10221.087,2389.714,0,0,2300,7947,1.160,1.260,0.850
1671783468,5658568,760347920,1936520,23264464,0.560,0.050,99.313,0,0,0,34.397,529.561,166.988,0,0,2551,7548,1.060,1.240,0.850
1671783473,5657608,760348876,1936520,23264468,0.010,0.025,99.951,0,0,0,109.618,276.246,12.802,0,0,1269,2488,0.980,1.220,0.840
1671783478,5655840,760350644,1936520,23264468,0.005,0.015,99.930,0,0,0,20.000,144.800,0,0,0,1224,2592,0.900,1.200,0.840
1671783483,5655084,760351400,1936520,23264468,0.015,0.020,99.950,0,0,0,20.000,148.400,0,0,0,1236,2555,0.830,1.180,0.830
1671783488,5654576,760351908,1936520,23264468,0.030,0.025,99.920,0,0,0,12.800,197.201,30.200,0,0,1300,2650,0.760,1.160,0.830
1671783493,5652708,760353720,1936520,23264524,0.010,0.025,99.940,0,0,0,24.800,220.599,67.400,0,0,1242,2540,0.700,1.140,0.820
1671783498,5651192,760355232,1936520,23264528,0.010,0.005,99.930,0,0,0,19.200,225.599,30.200,0,0,1347,2745,0.640,1.120,0.820
1671783503,5649428,760356996,1936520,23264528,0.020,0.015,99.940,0,0,0,16.000,233.600,12.800,0,0,1196,2532,0.590,1.100,0.810
1671783508,5648156,760358264,1936520,23264532,0.030,0.010,99.945,0,0,0,11.200,175.801,30.200,0,0,1175,2537,0.540,1.080,0.810
1671783513,5647400,760359020,1936520,23264532,0.040,0.015,99.920,0,0,0,15.200,119.200,0,0,0,1206,2534,0.500,1.070,0.810
1671783518,5646376,760360040,1936520,23264536,0.020,0.010,99.925,0,0,0,13.600,209.999,30.200,0,0,1237,2737,0.460,1.050,0.800
1671783523,5645368,760361048,1936520,23264536,0.010,0.015,99.955,0,0,0,16.000,246.200,0,0,0,1187,2510,0.420,1.030,0.800
1671783528,5644360,760362056,1936520,23264536,0.020,0.010,99.941,0,0,0,12.800,397.402,30.200,0,0,1243,2589,0.390,1.010,0.790
1671783533,5643100,760363316,1936520,23264536,0.025,0.010,99.935,0,0,0,11.200,207.999,12.800,0,0,1196,2516,0.360,1,0.790
1671783538,5641084,760365332,1936520,23264536,0.015,0.035,99.945,0,0,0,11.200,255.999,30.200,0,0,1253,2613,0.330,0.980,0.780
1671783543,5640416,760366000,1936520,23264536,0.020,0.010,99.955,0,0,0,8.800,132.000,0,0,0,1216,2445,0.300,0.960,0.780
1671783548,5639348,760367008,1936520,23264596,0.035,0.020,99.920,0,0,0,13.600,290.199,30.200,0,0,1302,2815,0.280,0.950,0.770
1671783553,5637828,760368528,1936520,23264596,0.020,0.035,99.932,0.005,0,0,31.201,132.003,0,0,0,1340,2832,0.260,0.930,0.770
1671783558,5636820,760369536,1936520,23264596,0.045,0.010,99.908,0,0,0,18.400,302.394,97.598,0,0,1328,2781,0.230,0.910,0.770
1671783563,5635560,760370796,1936520,23264596,0.005,0.020,99.935,0,0,0,12.800,144.801,12.800,0,0,1193,2440,0.220,0.900,0.760
1671783568,5635308,760371048,1936520,23264596,0.020,0.010,99.944,0,0,0,12.000,149.399,30.200,0,0,1196,2545,0.200,0.880,0.760
1671783573,5633796,760372560,1936520,23264596,0.020,0.015,99.955,0,0,0,8.800,194.201,0,0,0,1207,2434,0.180,0.870,0.750
1671783578,3260524,762745848,1936520,23264580,0.055,0.155,99.684,0,0,0,22.400,447.995,223.198,0,0,2752,4415,0.170,0.850,0.750
