"pcp-dstat 5.3.6 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","server6",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/9e09cbb246cb918bf366a4b339f78c20ef570c1c/A4_dstat.csv 5",,,,"Date:","23 Dec 2022 08:23:43 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1671784698,5808488,760197356,1936536,23265116,4.895,3.545,89.340,0,0,0,52.803,3355891.313,3831592.399,0,0,225585,1016216,2.570,2.670,1.730
1671784703,5807912,760197888,1936536,23265160,4.975,3.420,89.153,0,0,0,72.002,4244381.020,4846143.877,0,0,231812,1026220,2.770,2.710,1.740
1671784708,5807808,760197948,1936536,23265204,4.910,3.390,89.343,0,0,0,51.199,4274972.411,4881454.323,0,0,225560,1036294,2.870,2.730,1.760
1671784713,5816280,760189436,1936536,23265244,4.805,3.455,89.247,0,0,0,69.601,4242324.550,4841851.300,0,0,226079,1033230,2.880,2.730,1.760
1671784718,5823096,760182572,1936536,23265292,4.805,3.285,89.286,0,0,0,54.398,4267322.812,4870251.727,0,0,224558,1041178,3.130,2.790,1.790
1671784723,5833660,760171968,1936536,23265332,4.730,3.545,89.502,0,0,0,77.602,4258834.767,4856457.469,0,0,224029,1035206,3.120,2.790,1.790
1671784728,5816176,760189420,1936536,23265364,4.470,3.265,89.650,0,0,0,52.800,4170159.162,4756940.940,0,0,220605,1013276,3.110,2.800,1.800
1671784733,5803684,760201868,1936536,23265408,4.595,3.230,89.744,0,0,0,68.000,4231403.026,4831190.348,0,0,223563,1029787,3.100,2.800,1.810
1671784738,5802884,760202636,1936536,23265440,4.860,3.295,89.605,0,0,0,48.800,3476410.714,3966494.620,0,0,227630,1040303,3.010,2.790,1.810
1671784743,5803488,760201984,1936536,23265488,4.795,3.315,89.941,0.005,0,0,70.401,4196747.666,4795778.210,0,0,220864,1005405,3.010,2.790,1.810
1671784748,5802788,760202648,1936536,23265524,5.000,3.355,89.497,0,0,0,51.204,4315338.164,4936456.929,0,0,227146,1047120,3.090,2.810,1.830
1671784753,5789288,760216048,1936536,23265624,5.059,3.315,89.395,0,0,0,83.991,4312084.984,4921236.837,0,0,226335,1041705,3.400,2.880,1.850
1671784758,5785676,760219620,1936536,23265664,4.853,3.299,89.620,0.005,0,0,55.978,4321581.348,4929773.977,0,0,227391,1050043,3.210,2.850,1.850
1671784763,5764108,760241136,1936536,23265716,4.872,3.256,89.602,0,0,0,76.831,4304639.398,4911391.559,0,0,227652,1044246,3.270,2.870,1.860
1671784768,5768804,760236364,1936536,23265792,1.404,0.725,97.473,0,0,0,59.178,1223447.873,1394489.230,0,0,49468,222005,3.010,2.820,1.850
1671784773,5773660,760231428,1936536,23265872,0.335,0.070,99.525,0,0,0,56.000,2075.197,1289.798,0,0,2876,9073,2.770,2.770,1.840
1671784778,5771204,760233460,1936540,23266292,0.010,0.020,99.964,0,0,0,120.017,257.436,67.409,0,0,1281,2723,2.550,2.730,1.830
1671784783,5787576,760217088,1936540,23266292,0.220,0.025,99.720,0,0,0,23.200,132.000,0,0,0,1330,2595,2.420,2.700,1.830
1671784788,5786316,760218348,1936540,23266292,0.005,0.010,99.935,0,0,0,23.200,224.800,30.200,0,0,1204,2512,2.230,2.650,1.820
1671784793,5785052,760219608,1936540,23266296,0.030,0.015,99.940,0,0,0,12.000,145.600,0,0,0,1191,2499,2.050,2.610,1.810
1671784798,5783784,760220872,1936540,23266300,0.010,0.010,99.940,0,0,0,16.000,286.199,30.200,0,0,1246,2678,1.890,2.570,1.800
1671784803,5782888,760221768,1936540,23266300,0.015,0.020,99.940,0,0,0,16.800,223.199,91.800,0,0,1285,2579,1.730,2.520,1.790
1671784808,5781524,760223048,1936540,23266384,0.035,0.040,99.910,0,0,0,15.200,574.002,162.800,0,0,1362,2687,1.600,2.480,1.780
1671784813,5780256,760224316,1936540,23266384,0.010,0.020,99.940,0,0,0,33.613,148.659,30.212,0,0,1200,2529,1.470,2.440,1.770
1671784818,5779500,760225072,1936540,23266384,0.020,0.020,99.930,0,0,0,20.000,145.600,0,0,0,1273,2574,1.350,2.400,1.760
1671784823,5778468,760226100,1936540,23266388,0.020,0.010,99.940,0,0,0,21.600,297.799,0,0,0,1203,2556,1.240,2.360,1.750
1671784828,5776956,760227612,1936540,23266388,0.020,0.005,99.940,0,0,0,12.800,175.000,30.200,0,0,1269,2584,1.140,2.320,1.740
1671784833,5775684,760228880,1936540,23266392,0.015,0.020,99.940,0,0,0,15.194,296.482,0,0,0,1216,2504,1.130,2.300,1.730
1671784838,5774172,760230392,1936540,23266392,0.015,0.005,99.945,0,0,0,12.800,149.400,97.600,0,0,1206,2540,1.040,2.260,1.720
1671784843,5772644,760231920,1936540,23266392,0.020,0.015,99.930,0,0,0,12.000,171.600,29.000,0,0,1195,2583,0.960,2.220,1.710
1671784848,5771840,760232724,1936540,23266392,0.015,0.015,99.960,0,0,0,10.400,246.600,14.000,0,0,1190,2489,0.880,2.180,1.700
1671784853,5770560,760234000,1936540,23266396,0.065,0.015,99.895,0,0,0,16.800,209.400,16.200,0,0,1257,2831,0.810,2.150,1.700
1671784858,5770056,760234504,1936540,23266396,0.015,0.010,99.935,0,0,0,15.200,197.600,14.000,0,0,1252,2561,0.740,2.110,1.690
1671784863,5767768,760236788,1936540,23266400,0.025,0.015,99.935,0,0,0,0,238.200,30.200,0,0,1189,2453,0.680,2.080,1.680
1671784868,5766960,760237544,1936540,23266452,0.020,0.025,99.925,0,0,0,14.400,173.801,0,0,0,1244,2582,0.630,2.040,1.670
1671784873,5764396,760240104,1936540,23266456,0.070,0.010,99.934,0,0,0,28.800,286.396,0,0,0,1342,2728,0.580,2.010,1.660
1671784878,5762880,760241616,1936540,23266460,0.015,0.005,99.945,0,0,0,20.800,162.200,30.200,0,0,1263,2264,0.530,1.970,1.650
1671784883,5761108,760243388,1936540,23266460,0.020,0.020,99.962,0,0,0,17.600,262.804,12.800,0,0,1178,2554,0.490,1.940,1.640
